0, 3974.927303831118,4800.515942382813
1, 3420.471264139399,4014.1045043945314
2, 2860.55085701595,3308.5430297851562
3, 2406.0139864166867,2779.072381591797
4, 2041.1145480342318,2337.459686279297
5, 1717.5988377150925,1944.474627685547
6, 1431.4992627314155,1605.5181884765625
7, 1182.2206307698432,1308.2795104980469
8, 961.3926572344402,1048.150946044922
9, 771.9210521664031,834.4157348632813
10, 622.2430824186819,674.8259094238281
11, 511.8643487799011,560.4005279541016
12, 431.2496242497745,476.91628112792966
13, 370.6288651623022,413.37134857177733
14, 323.51140209110633,363.7972640991211
15, 286.8009537207556,325.7424072265625
16, 259.1202135879167,297.8677322387695
17, 239.3251801397604,278.527165222168
18, 225.75563170760276,265.2930145263672
19, 216.23872665194853,255.45595703125
20, 208.77078837160448,247.00751647949218
21, 202.08269779309987,238.9300178527832
22, 195.60750550551305,230.9017463684082
23, 189.1740214467452,222.8814666748047
24, 182.76526655523688,214.92340316772462
25, 176.4097171305578,207.0831741333008
26, 170.1659268338091,199.45828704833986
27, 164.10891549188383,192.13196487426757
28, 158.2982353260207,185.1549415588379
29, 152.77145020107318,178.56037216186525
30, 147.5791823072952,172.45304107666016
31, 142.77299047848152,166.8644790649414
32, 138.34526845278918,161.74256896972656
33, 134.26370317770085,157.025235748291
34, 130.4916233433185,152.66713485717773
35, 126.99058195498957,148.61766204833984
36, 123.719979797223,144.8225067138672
37, 120.62993415639659,141.1910171508789
38, 117.68904011678781,137.74623260498046
39, 114.90904971771535,134.50639610290528
40, 112.30529044585148,131.49518432617188
41, 109.8956178447386,128.7192928314209
42, 107.68105996531808,126.17465133666992
43, 105.65390075462022,123.84588775634765
44, 103.79970494402086,121.71458168029785
45, 102.10080545204899,119.76181983947754
46, 100.53928689229463,117.97108116149903
47, 99.09811903014601,116.31970481872558
48, 97.76355202474697,114.7985725402832
49, 96.52473405575391,113.38688430786132
50, 95.37358174958284,112.07672653198242
51, 94.29806124898279,110.84931526184081
52, 93.28565013262437,109.68929824829101
53, 92.32575768250734,108.58489418029785
54, 91.40867547578753,107.53111534118652
55, 90.52993557870886,106.51550674438477
56, 89.68709114195993,105.53721389770507
57, 88.88240451146523,104.60944976806641
58, 88.11945208123511,103.74116172790528
59, 87.40074173820793,102.92628860473633
60, 86.72438935249463,102.16045532226562
61, 86.08871985934853,101.43942222595214
62, 85.49000836492391,100.76048469543457
63, 84.9257326279589,100.12321052551269
64, 84.39388737934019,99.5265380859375
65, 83.89200459097684,98.96495742797852
66, 83.41762783954063,98.43634452819825
67, 82.96903296672164,97.93569831848144
68, 82.54437229926194,97.4604995727539
69, 82.14172737495558,97.01093215942383
70, 81.75949673409497,96.58596420288086
71, 81.39631256154756,96.18367080688476
72, 81.05098345818793,95.80220222473145
73, 80.72205474605238,95.43914489746093
74, 80.40855483424251,95.09394035339355
75, 80.10905651936521,94.76385459899902
76, 79.82260994889602,94.44916572570801
77, 79.54845424527065,94.14796295166016
78, 79.2856711930014,93.85867424011231
79, 79.03361290418336,93.58076362609863
80, 78.79180705121712,93.31368560791016
81, 78.5597394528253,93.057173538208
82, 78.3366025742707,92.80930366516114
83, 78.1215868781048,92.56997528076172
84, 77.9143481494497,92.33886528015137
85, 77.71424589733219,92.11562118530273
86, 77.5208905862324,91.8996368408203
87, 77.33386089225674,91.69146423339843
88, 77.15272587400143,91.49006996154785
89, 76.97706434392863,91.29420471191406
90, 76.80666837256675,91.10359611511231
91, 76.64145440182939,90.91860809326172
92, 76.48098449750988,90.73852615356445
93, 76.32507122432884,90.56355361938476
94, 76.17357041209247,90.39370880126953
95, 76.02614771486645,90.22817268371583
96, 75.88271002763894,90.06803703308105
97, 75.74296276045928,89.91211051940918
98, 75.60670125231466,89.75985145568848
99, 75.47366802573536,89.61123390197754
100, 75.34392058863868,89.46649398803712
101, 75.2170777195163,89.32449913024902
102, 75.09306435106963,89.1851978302002
103, 74.97186233279456,89.04913482666015
104, 74.8532899926642,88.91600608825684
105, 74.73718454276514,88.78581047058105
106, 74.62355529367449,88.65846786499023
107, 74.51219120775913,88.53362083435059
108, 74.40296628946368,88.41127548217773
109, 74.29582310687739,88.29110069274903
110, 74.19070372306949,88.17348098754883
111, 74.08751881549989,88.05746231079101
112, 73.98610254429921,87.94333572387696
113, 73.88639726830576,87.83092727661133
114, 73.78836077011256,87.72031021118164
115, 73.69195813313719,87.61151123046875
116, 73.59687705569942,87.50429611206054
117, 73.50319896162648,87.39872283935547
118, 73.41088205406328,87.29484786987305
119, 73.31983067483787,87.19187850952149
120, 73.23007231351531,87.09089164733886
121, 73.14149548548647,86.9915283203125
122, 73.0540704989897,86.89326820373535
123, 72.96790763246511,86.79677734375
124, 72.88310228294847,86.70202751159668
125, 72.79942780058418,86.60834350585938
126, 72.71709023135756,86.51560440063477
127, 72.63605373210028,86.42428398132324
128, 72.55610630060931,86.33338203430176
129, 72.47744582287943,86.24388275146484
130, 72.39991148759368,86.15608367919921
131, 72.32340818283943,86.06893424987793
132, 72.24787334466033,85.98307991027832
133, 72.17331666103267,85.89880485534668
134, 72.09968753118116,85.81554832458497
135, 72.02705164504042,85.7333152770996
136, 71.95529157889318,85.65208587646484
137, 71.88432456656199,85.57194328308105
138, 71.81404596722572,85.49278869628907
139, 71.74450501069059,85.41429252624512
140, 71.6757395413117,85.33673820495605
141, 71.60779875437996,85.26037635803223
142, 71.54053059967151,85.18481979370117
143, 71.4739244520771,85.11008949279785
144, 71.40802036538412,85.0359619140625
145, 71.3428352792172,84.96259155273438
146, 71.27833413895054,84.88992309570312
